Year,Player,Avg,Ret,Yds,KRet TD,20,40,Lng,FC,FUM
2005,Dominic Rhodes,20.8,41,855,0,23,0,39,0,2
2005,Jerry Azumah,22,32,705,0,17,1,40,0,0
2005,Allen Rossum,22.6,31,702,0,20,1,47,0,0
2005,Bethel Johnson,22.4,31,694,0,18,1,54,0,1
2005,Maurice Hicks,20.3,34,689,0,21,1,40,0,0
2005,Aaron Stecker,21.7,31,672,0,20,2,46,0,1
2005,Ladell Betts,25.9,24,621,1,19,2,94,0,1
2005,Rod Smart,21.2,29,615,0,15,1,60,0,1
2005,Quincy Morgan,25.4,23,583,0,12,2,74,0,1
2005,Chad Morton,23.3,24,559,0,16,1,41,0,0
2005,Courtney Roby,22.5,22,495,0,15,1,59,0,1
2005,Rasheed Marshall,18.8,26,488,0,12,0,29,0,1
2005,Fred McAfee,22,22,485,0,17,0,34,0,2
2005,Ricardo Colclough,21.5,22,473,0,8,2,63,0,1
2005,David Allen,20.5,23,472,0,11,0,32,0,1
2005,Torrie Cox,19.3,24,464,0,14,0,30,0,0
2005,Antonio Brown,23.1,19,439,1,7,1,91,0,1
2005,Vernand Morency,21.8,20,437,0,13,0,31,0,1
2005,Darrent Williams,23.9,18,431,0,14,0,36,0,0
2005,Edell Shepherd,20.7,20,414,0,13,0,30,0,1
2005,Ahmad Carroll,20.5,19,390,0,9,1,57,0,1
2005,R.W. McQuarters,23.8,16,381,0,7,2,73,0,1
2005,Ellis Hobbs,24.1,15,361,0,13,0,37,0,0
2005,DeAndra Cobb,22.4,16,359,0,11,0,39,0,0
2005,Jamal Robertson,21.4,16,343,0,8,1,42,0,0
2005,ReShard Lee,21.3,15,319,0,9,0,35,0,1
2005,Dexter Wynn,17.8,16,284,0,6,0,27,0,0
2005,Bruce Perry,27.3,10,273,0,8,1,49,0,0
2005,Roc Alexander,21.8,12,261,0,10,0,31,0,0
2005,Roscoe Parrish,26.1,10,261,0,7,2,45,0,0
2005,Chester Taylor,21.1,12,253,0,6,1,45,0,1
2005,Rashied Davis,22.8,11,251,0,8,0,34,0,0
2005,Tim Dwight,25,10,250,0,6,0,38,0,0
2005,Otis Amey,17.2,14,241,0,4,0,25,0,0
2005,Charlie Adams,21.8,10,218,0,6,0,32,0,1
2005,Troy Williamson,16,12,192,0,3,0,28,0,0
2005,Najeh Davenport,18.9,10,189,0,4,0,27,0,0
2005,Alvin Pearman,23.4,8,187,0,5,0,34,0,0
2005,Terry Fair,18.2,10,182,0,2,0,35,0,0
2005,Andrae Thurman,17.8,10,178,0,4,0,25,0,1
2005,J.J. Moses,25.3,7,177,0,5,0,35,0,0
2005,Az-Zahir Hakim,19,9,171,0,3,0,29,0,0
2005,James Thrash,24.3,7,170,0,6,0,31,0,0
2005,Justin Griffith,18.6,8,149,0,4,0,23,0,0
2005,Romby Bryant,17.1,8,137,0,5,0,23,0,0
2005,Michael L. Lewis,17.1,8,137,0,3,0,20,0,0
2005,Jonathan Smith,24.8,5,124,0,3,1,44,0,0
2005,Jason McAddley,17.4,7,122,0,1,0,22,0,0
2005,Reuben Droughns,23.8,5,119,0,3,0,35,0,0
2005,Andre Davis,36,3,108,0,2,1,65,0,0
2005,Jonathan Wells,21.2,5,106,0,2,1,40,0,1
2005,Jerricho Cotchery,26.2,4,105,0,3,0,30,0,0
2005,Reche Caldwell,33,3,99,0,2,1,60,0,0
2005,Mark Jones,19,5,95,0,3,0,24,0,0
2005,Ran Carthon,18.4,5,92,0,1,0,25,0,1
2005,Antonio Chatman,18.2,5,91,0,2,0,33,0,0
2005,Terrence Murphy,18.2,5,91,0,2,0,29,0,0
2005,Michael Pittman,28.3,3,85,0,3,0,37,0,0
2005,Bryan Gilmore,28,3,84,0,3,0,29,0,0
2005,Rock Cartwright,20.5,4,82,0,2,0,25,0,0
2005,Antonio Perkins,27.3,3,82,0,2,0,35,0,0
2005,Kevin Faulk,20.2,4,81,0,2,0,26,0,0
2005,Jamal Jones,20,4,80,0,2,0,25,0,1
2005,William Green,15.8,5,79,0,1,0,22,0,0
2005,Earnest Graham,18.5,4,74,0,2,0,22,0,0
2005,Mewelde Moore,18,4,72,0,2,0,27,0,0
2005,Rich Parson,23.7,3,71,0,2,0,35,0,0
2005,Mark Bradley,17.5,4,70,0,1,0,23,0,0
2005,Josh Reed,17.2,4,69,0,1,0,24,0,0
2005,Doug Gabriel,16,4,64,0,1,0,21,0,0
2005,Lamar Gordon,21.3,3,64,0,2,0,25,0,0
2005,Steve Smith,20.3,3,61,0,1,0,33,0,0
2005,Ike Taylor,19.7,3,59,0,1,0,24,0,0
2005,Marion Barber,19.3,3,58,0,1,0,21,0,0
2005,Brandon Jacobs,29,2,58,0,2,0,33,0,0
2005,Shawn Bryson,13.8,4,55,0,1,0,25,0,0
2005,Jerome Pathon,18,3,54,0,1,0,21,0,0
2005,Cedrick Wilson,17.7,3,53,0,1,0,29,0,0
2005,Mike Sellers,16.7,3,50,0,1,0,20,0,0
2005,Aveion Cason,24,2,48,0,1,0,29,0,0
2005,Corey McIntyre,15.7,3,47,0,0,0,17,0,0
2005,Joe Burns,15.3,3,46,0,0,0,19,0,0
2005,Tony Hollings,23,2,46,0,1,0,28,0,0
2005,DeAngelo Hall,22.5,2,45,0,2,0,23,0,0
2005,Bryant Johnson,22.5,2,45,0,2,0,24,0,0
2005,Robert Ferguson,22,2,44,0,2,0,22,0,0
2005,Glenn Martinez,21,2,42,0,1,0,24,0,0
2005,Vonta Leach,13,3,39,0,1,0,20,0,0
2005,James Mungro,19.5,2,39,0,1,0,22,0,0
2005,Ryan Neufeld,13,3,39,0,1,0,23,0,0
2005,T.J. Duckett,18,2,36,0,0,0,18,0,0
2005,Jim Leonhard,36,1,36,0,1,0,36,0,0
2005,Terrance Copper,16,2,32,0,1,0,21,0,0
2005,Adrian Peterson,16,2,32,0,0,0,19,0,0
2005,Rich Alexis,31,1,31,0,1,0,31,0,0
2005,Chris Horn,10.3,3,31,0,0,0,11,0,0
2005,Patrick Pass,15.5,2,31,0,1,0,21,0,0
2005,Antowain Smith,30,1,30,0,1,0,30,0,0
2005,Domanick Williams,29,1,29,0,1,0,29,0,0
2005,Jason McKie,9.7,3,29,0,0,0,17,0,0
2005,Aaron Shea,9.7,3,29,0,0,0,13,0,0
2005,Cecil Sapp,14,2,28,0,1,0,20,0,0
2005,Ryan Moats,13,2,26,0,0,0,15,0,0
2005,Daimon Shelton,13,2,26,0,0,0,16,0,0
2005,Richard Owens,8.3,3,25,0,0,0,16,0,0
2005,Kyle Brady,24,1,24,0,1,0,24,0,0
2005,Michael Gaines,12,2,24,0,0,0,13,0,0
2005,Jarrett Payton,12,2,24,0,1,0,24,0,0
2005,Andrew Pinnock,24,1,24,0,1,0,24,0,0
2005,Terrelle Smith,12,2,24,0,0,0,13,0,0
2005,Brett Keisel,11.5,2,23,0,0,0,12,0,0
2005,Travis Minor,11,2,22,0,0,0,19,0,0
2005,Nick Goings,21,1,21,0,1,0,21,0,1
2005,Arlen Harris,21,1,21,0,1,0,21,0,0
2005,Maurice Morris,21,1,21,0,1,0,21,0,0
2005,Aaron Glenn,20,1,20,0,1,0,20,0,0
2005,William Henderson,10,2,20,0,0,0,10,0,0
2005,Reno Mahe,19,1,19,0,0,0,19,0,0
2005,Mike Anderson,18,1,18,0,0,0,18,0,0
2005,Cedric Houston,9,2,18,0,0,0,18,0,0
2005,Jamel White,9,2,18,0,0,0,9,0,0
2005,Derrick Blaylock,17,1,17,0,0,0,17,0,0
2005,Jason Wright,17,1,17,0,0,0,17,0,0
2005,Obafemi Ayanbadejo,16,1,16,0,0,0,16,0,0
2005,Zeron Flemister,8,2,16,0,0,0,8,0,0
2005,Eric Parker,16,1,16,0,0,0,16,0,0
2005,Antwaan Randle El,16,1,16,0,0,0,16,0,0
2005,Moe Williams,16,1,16,0,0,0,16,0,0
2005,Mike Cloud,15,1,15,0,0,0,15,0,0
2005,Frisman Jackson,15,1,15,0,0,0,15,0,0
2005,Tully Banta-Cain,14,1,14,0,0,0,14,0,0
2005,Dan Campbell,14,1,14,0,0,0,14,0,0
2005,James Jackson,14,1,14,0,0,0,14,0,0
2005,Kevin Johnson,14,1,14,0,0,0,14,0,0
2005,Deltha O'Neal,14,1,14,0,0,0,14,0,0
2005,Corey Williams,14,1,14,0,0,0,14,0,0
2005,E.J. Henderson,13,1,13,0,0,0,13,0,0
2005,Troy Walters,13,1,13,0,0,0,13,0,0
2005,Mike Patterson,12,1,12,0,0,0,12,0,0
2005,Alex Smith,12,1,12,0,0,0,12,0,0
2005,Willie Whitehead,6,2,12,0,0,0,12,0,0
2005,Chris Baker,5.5,2,11,0,0,0,11,0,1
2005,Mark Bruener,11,1,11,0,0,0,11,0,0
2005,Will Heller,11,1,11,0,0,0,11,0,0
2005,Joseph Jefferson,11,1,11,0,0,0,11,0,0
2005,Darnell Dinkins,10,1,10,0,0,0,10,1,0
2005,Justin Green,10,1,10,0,0,0,10,0,0
2005,Brad Hoover,10,1,10,0,0,0,10,0,0
2005,Troy Fleming,9,1,9,0,0,0,9,0,0
2005,Lamont Hall,4.5,2,9,0,0,0,5,0,0
2005,Kris Mangum,9,1,9,0,0,0,9,0,0
2005,Kyle Johnson,8,1,8,0,0,0,8,0,0
2005,Damien Anderson,7,1,7,0,0,0,7,0,0
2005,Jared DeVries,7,1,7,0,0,0,7,0,0
2005,Ben Utecht,7,1,7,0,0,0,7,0,0
2005,Anthony Herrera,6,1,6,0,0,0,6,0,0
2005,Demetrin Veal,6,1,6,0,0,0,6,0,0
2005,David Bowens,5,1,5,0,0,0,5,0,0
2005,Nehemiah Broughton,5,1,5,0,0,0,5,0,0
2005,John Engelberger,5,1,5,0,0,0,5,1,0
2005,John Gilmore,5,1,5,0,0,0,5,0,0
2005,Kenny Peterson,5,1,5,0,0,0,5,0,0
2005,Visanthe Shiancoe,5,1,5,0,0,0,5,0,0
2005,Ciatrick Fason,2,2,4,0,0,0,4,0,1
2005,Eric Green,4,1,4,0,0,0,4,0,0
2005,Matt Schobel,2,2,4,0,0,0,4,0,0
2005,Dan Kreider,3,1,3,0,0,0,3,0,0
2005,Kenderick Allen,2,1,2,0,0,0,2,0,0
2005,Mike Alstott,2,1,2,0,0,0,2,0,0
2005,Jon Bradley,2,1,2,0,0,0,2,0,0
2005,Moran Norris,2,1,2,0,0,0,2,0,0
2005,Benjamin Watson,1,1,1,0,0,0,1,0,0
2005,David Barrett,0,1,0,0,0,0,0,0,1
2005,Dwayne Carswell,0,1,0,0,0,0,0,0,0
2005,Tim Euhus,0,1,0,0,0,0,0,0,0
2005,Demetric Evans,0,1,0,0,0,0,0,0,0
2005,Ryan Hannam,0,0,0,0,0,0,0,1,0
2005,Corey Hulsey,0,1,0,0,0,0,0,0,0
2005,Israel Idonije,0,1,0,0,0,0,0,0,1
2005,Larry Izzo,0,1,0,0,0,0,0,0,0
2005,Greg Jones,0,1,0,0,0,0,0,0,0
2005,Luke Lawton,0,1,0,0,0,0,0,0,0
2005,Justin McCareins,0,0,0,0,0,0,0,1,0
2005,Mike Seidman,0,0,0,0,0,0,0,0,1
2005,Michael Stone,0,1,0,0,0,0,0,0,0
2005,Joe Tafoya,0,1,0,0,0,0,0,0,0
2005,Michael Turner,0,1,0,0,0,0,0,0,0
2005,Nathan Vasher,0,1,0,0,0,0,0,0,0
2006,Chris Carr,25.5,69,1762,0,56,3,50,0,0
2006,Rock Cartwright,24.1,64,1541,1,46,2,100,0,0
2006,J.J. Arrington,22.7,67,1520,1,38,3,99,0,1
2006,Josh Cribbs,24.5,61,1494,1,38,7,92,0,0
2006,Maurice Hicks,25,57,1428,0,44,3,64,0,2
2006,Terrence McGee,26.1,52,1355,0,36,6,88,0,2
2006,Eddie Drummond,21.8,62,1349,0,33,3,65,0,0
2006,Justin Miller,28.4,46,1304,2,34,8,103,0,1
2006,Terrence Wilkins,24.5,52,1272,0,33,4,70,0,2
2006,Dante Hall,22.8,53,1207,0,36,3,60,0,1
2006,Bobby Wade,23.9,50,1194,0,36,1,48,0,2
2006,Willie Ponder,23.4,51,1192,0,36,2,41,0,1
2006,Allen Rossum,23.5,46,1082,0,34,3,51,0,2
2006,Wes Welker,22.2,48,1064,0,29,2,46,0,0
2006,Bethel Johnson,23.4,45,1054,0,30,2,65,0,1
2006,Dexter Wynn,21.5,48,1032,0,29,0,38,0,2
2006,Michael Turner,26.5,36,954,0,31,6,58,0,0
2006,Michael L. Lewis,24.7,37,914,0,22,4,51,0,2
2006,Michael Pittman,22.2,39,867,0,25,0,37,0,1
2006,Maurice Jones-Drew,27.7,31,860,1,23,5,93,0,0
2006,Laurence Maroney,28,28,783,0,21,2,77,0,0
2006,B.J. Sams,25.7,30,772,0,23,2,72,0,0
2006,Miles Austin,26,29,753,0,23,0,37,0,3
2006,Rashied Davis,23.5,32,753,0,21,1,42,0,1
2006,Vernand Morency,21.6,31,670,0,20,0,35,0,0
2006,Chad Morton,21.6,31,670,0,22,1,51,0,0
2006,Reno Mahe,22.2,30,667,0,13,2,64,0,2
2006,Nate Burleson,24.7,26,643,0,18,2,50,0,0
2006,DeAngelo Williams,19.5,32,623,0,14,0,39,0,0
2006,Tyson Thompson,26,21,546,0,17,1,41,0,0
2006,Devin Hester,26.4,20,528,2,12,2,96,0,2
2006,Adam Jones,26,20,521,0,14,3,70,0,0
2006,Brian Clark,22.3,23,512,0,18,0,36,0,2
2006,Derrick Ward,20.3,23,466,0,16,0,36,0,1
2006,Najeh Davenport,21.3,21,448,0,13,1,40,0,1
2006,Santonio Holmes,24.2,18,436,0,15,1,42,0,1
2006,Quincy Morgan,24.9,17,423,0,11,2,64,0,0
2006,Glenn Holt,24.6,17,419,0,13,0,38,0,0
2006,Chris Perry,19.6,21,412,0,10,0,36,0,2
2006,Edell Shepherd,23.2,17,395,0,12,2,42,0,2
2006,Torrie Cox,21.5,18,387,0,10,1,44,0,0
2006,Brandon Williams,23.8,16,380,0,12,1,44,0,0
2006,Kevin Faulk,21.4,17,364,0,10,0,31,0,0
2006,Ellis Hobbs,36,10,360,1,9,3,93,0,0
2006,J.R. Reed,20.4,17,346,0,11,1,40,0,0
2006,Troy Williamson,23.1,14,324,0,10,1,44,0,0
2006,Jerious Norwood,24.6,13,320,0,10,0,37,0,0
2006,Josh Scobey,18.5,17,315,0,9,0,33,0,0
2006,Antonio Cromartie,29.7,10,297,0,6,2,91,1,1
2006,Richard Marshall,20.8,14,291,0,9,0,26,0,1
2006,Koren Robinson,21.1,12,253,0,6,0,31,0,0
2006,Nick Goings,24.2,9,218,0,7,0,33,0,0
2006,Aaron Stecker,21.6,10,216,0,6,0,31,0,0
2006,Sean Morey,25.2,8,202,0,5,1,76,0,1
2006,Kenny Watson,19.8,10,198,0,5,0,34,0,0
2006,Sinorice Moss,19.4,10,194,0,4,0,33,0,0
2006,Cory Ross,21.6,9,194,0,6,0,28,0,0
2006,Jerome Mathis,27.4,7,192,0,2,1,87,0,0
2006,Kevin Curtis,20.9,9,188,0,6,0,28,0,1
2006,Derrick Wimbush,22.6,8,181,0,5,0,33,0,0
2006,Jeff Webb,24.1,7,169,0,3,1,50,0,0
2006,Tony Fisher,20.6,8,165,0,5,0,26,0,0
2006,Noah Herron,17.9,8,143,0,4,0,23,0,1
2006,Devale Ellis,23.2,6,139,0,6,0,28,0,0
2006,Jamal Jones,21.7,6,130,0,3,0,29,0,0
2006,Adam Jennings,17.6,7,123,0,3,0,26,0,0
2006,Aveion Cason,27.5,4,110,0,4,1,40,0,0
2006,Robert Ferguson,22,5,110,0,4,0,26,0,0
2006,Phillip Buchanon,21.2,5,106,0,4,0,28,0,0
2006,Andre Davis,16.5,6,99,0,4,0,27,0,0
2006,Mike Bell,19.4,5,97,0,3,0,22,0,0
2006,Abram Elam,23.8,4,95,0,3,0,26,0,0
2006,Cecil Sapp,23.8,4,95,0,2,1,53,0,0
2006,Antonio Chatman,23.2,4,93,0,2,0,31,0,0
2006,David Anderson,30,3,90,0,3,0,38,0,0
2006,Lawrence Vickers,16.8,5,84,0,1,0,22,0,0
2006,Shaun Bodiford,16.2,5,81,0,1,0,22,0,0
2006,Terrance Copper,19.8,4,79,0,2,0,25,0,0
2006,Leon Washington,13.2,6,79,0,1,0,23,0,0
2006,Kay-Jay Harris,19,4,76,0,1,0,23,0,0
2006,Artose Pinner,19,4,76,0,1,0,24,0,0
2006,Michael Robinson,18.2,4,73,0,0,0,19,0,0
2006,Ike Taylor,18,4,72,0,2,0,23,0,0
2006,Tab Perry,17.2,4,69,0,1,0,34,0,0
2006,Wali Lundy,16.8,4,67,0,1,0,23,0,0
2006,T.J. Rushing,33.5,2,67,0,2,1,47,0,0
2006,Bo Scaife,16,4,64,0,0,0,18,0,0
2006,Skyler Green,19.7,3,59,0,2,0,21,0,0
2006,Brandon Jacobs,19.3,3,58,0,1,0,28,0,0
2006,Samkon Gado,19,3,57,0,1,0,23,0,0
2006,Bruce Perry,19,3,57,0,1,0,24,0,0
2006,Alvin Pearman,18.7,3,56,0,1,0,22,0,0
2006,Cletis Gordon,27.5,2,55,0,2,0,32,0,0
2006,Micheal Spurlock,18,3,54,0,1,0,21,0,0
2006,Mike Sellers,13.2,4,53,0,1,0,22,0,0
2006,ReShard Lee,12.2,4,49,0,0,0,17,0,0
2006,Adrian Peterson,16.3,3,49,0,1,0,25,0,1
2006,Greg Lewis,23,2,46,0,1,0,28,0,0
2006,Darnell Dinkins,14.7,3,44,0,1,0,20,0,1
2006,Ryan Moats,21.5,2,43,0,2,0,23,0,0
2006,William Henderson,10.2,4,41,0,0,0,16,0,0
2006,David Kircus,19,2,38,0,1,0,20,0,0
2006,Casey Cramer,12.3,3,37,0,1,0,21,0,0
2006,Brad Hoover,12.3,3,37,0,1,0,21,0,1
2006,Michael Gaines,16,2,32,0,0,0,17,0,0
2006,Bryant Johnson,14.5,2,29,0,0,0,16,0,0
2006,Mark Jones,29,1,29,0,1,0,29,0,0
2006,Jarret Johnson,9.3,3,28,0,0,0,14,0,0
2006,Ladell Betts,13.5,2,27,0,1,0,27,0,0
2006,Dre' Bly,27,1,27,0,1,0,27,0,0
2006,Derrick Lewis,27,1,27,0,1,0,27,0,0
2006,Musa Smith,27,1,27,0,1,0,27,0,0
2006,Matt Chatham,13,2,26,0,1,0,20,0,0
2006,Ricardo Colclough,26,1,26,0,1,0,26,0,0
2006,Tully Banta-Cain,12.5,2,25,0,0,0,16,0,0
2006,Mewelde Moore,25,1,25,0,1,0,25,0,0
2006,Delanie Walker,25,1,25,0,1,0,25,0,0
2006,Aaron Glenn,8,3,24,0,0,0,14,0,0
2006,Mike Furrey,23,1,23,0,1,0,23,0,0
2006,David Bowens,10.5,2,21,0,0,0,11,0,0
2006,Ran Carthon,10.5,2,21,0,1,0,21,0,0
2006,Chad Jackson,21,1,21,0,1,0,21,0,0
2006,Benny Sapp,21,1,21,0,1,0,21,0,0
2006,Danieal Manning,20,1,20,0,1,0,20,0,0
2006,Fred McAfee,20,1,20,0,1,0,20,0,0
2006,Eric Parker,9.5,2,19,0,0,0,12,0,0
2006,Willie Reid,19,1,19,0,0,0,19,0,0
2006,Roc Alexander,18,1,18,0,0,0,18,0,0
2006,Kyle Brady,4.5,4,18,0,0,0,9,0,0
2006,Jim Leonhard,0,0,18,0,0,0,18,0,0
2006,James Hodgins,17,1,17,0,0,0,17,0,0
2006,Travis Johnson,17,1,17,0,0,0,17,0,0
2006,Fred McCrary,8.5,2,17,0,0,0,10,0,0
2006,R.W. McQuarters,17,1,17,0,0,0,17,0,0
2006,Travis Minor,8.5,2,17,0,0,0,17,0,0
2006,Shaud Williams,17,1,17,0,0,0,17,0,0
2006,Kailee Wong,0,0,17,0,0,0,17,0,0
2006,Lito Sheppard,16,1,16,0,0,0,16,0,0
2006,Chris Baker,7.5,2,15,0,0,0,11,0,0
2006,Corey Ivy,14,1,14,0,0,0,14,0,0
2006,Kyle Johnson,14,1,14,0,0,0,14,0,0
2006,Brandon Manumaleuna,14,1,14,0,0,0,14,0,0
2006,Mike Montgomery,14,1,14,0,0,0,14,0,0
2006,LenDale White,14,1,14,0,0,0,14,0,0
2006,Earnest Graham,13,1,13,0,0,0,13,0,0
2006,Nate Jones,13,1,13,0,0,0,13,0,0
2006,Mike Rosenthal,13,1,13,0,0,0,13,0,0
2006,Matt Schobel,6.5,2,13,0,0,0,11,0,1
2006,Steve Heiden,11,1,11,0,0,0,11,0,0
2006,Jason McKie,11,1,11,0,0,0,11,0,0
2006,Lorenzo Neal,3.7,3,11,0,0,0,7,0,0
2006,Jerald Sowell,11,1,11,0,0,0,11,0,0
2006,Quinn Sypniewski,11,1,11,0,0,0,11,0,0
2006,Cedrick Wilson,11,1,11,0,0,0,11,0,0
2006,Mike Karney,10,1,10,0,0,0,10,0,0
2006,Duke Preston,5,2,10,0,0,0,9,0,0
2006,Tony Stewart,10,1,10,0,0,0,10,0,0
2006,James Thrash,10,1,10,0,0,0,10,0,0
2006,Charles Woodson,10,1,10,0,0,0,10,0,0
2006,Darrell McClover,9,1,9,0,0,0,9,0,0
2006,LaBrandon Toefield,9,1,9,0,0,0,9,0,0
2006,Mark Bruener,8,1,8,0,0,0,8,0,0
2006,Richard Collier,8,1,8,0,0,0,8,0,0
2006,Reggie Kelly,4,2,8,0,0,0,8,0,0
2006,Antwan Lake,8,1,8,0,0,0,8,0,0
2006,Ronnie Cruz,7,1,7,0,0,0,7,0,0
2006,Fred Wakefield,7,1,7,0,0,0,7,0,1
2006,Darrent Williams,0,0,6,0,0,0,6,0,0
2006,Ben Hartsock,5,1,5,0,0,0,5,0,0
2006,DeDe Dorsey,0,0,4,0,0,0,4,0,0
2006,Mario Haggan,2,2,4,0,0,0,5,0,0
2006,Montell Owens,4,1,4,0,0,0,4,0,0
2006,Brad Smith,4,1,4,0,0,0,4,0,0
2006,Al Johnson,3,1,3,0,0,0,3,0,0
2006,Muhsin Muhammad,3,1,3,0,0,0,3,0,0
2006,Darrell Reid,3,1,3,0,0,0,3,0,0
2006,Paul Smith,3,1,3,0,0,0,3,0,0
2006,Marquis Weeks,3,1,3,0,0,0,3,0,0
2006,Chase Blackburn,2,1,2,0,0,0,2,0,0
2006,Jameel Cook,2,1,2,0,0,0,2,0,0
2006,Lennie Friedman,2,1,2,0,0,0,2,0,0
2006,Chad Mustard,2,1,2,0,0,0,2,0,0
2006,Kelvin Hayden,1,1,1,0,0,0,1,0,0
2006,Moran Norris,1,1,1,0,0,0,1,0,0
2006,Blue Adams,0,1,0,0,0,0,0,0,0
2006,Darian Barnes,0,0,0,0,0,0,0,2,0
2006,Dee Brown,0,1,0,0,0,0,0,0,0
2006,Cedric Cobbs,0,1,0,0,0,0,0,0,0
2006,Laveranues Coles,0,1,0,0,0,0,0,0,0
2006,Demetric Evans,0,1,0,0,0,0,0,1,0
2006,Kedric Golston,0,1,0,0,0,0,0,0,0
2006,E.J. Henderson,0,0,0,0,0,0,0,1,0
2006,Jeff King,0,0,0,0,0,0,0,1,0
2006,Travis Kirschke,0,1,0,0,0,0,0,0,0
2006,Richard Owens,0,1,0,0,0,0,0,0,0
2006,Bernard Pollard,0,1,0,0,0,0,0,0,0
2006,Jay Ratliff,0,1,0,0,0,0,0,0,0
2006,Keiwan Ratliff,0,0,0,0,0,0,0,1,0
2006,Kerry Rhodes,0,1,0,0,0,0,0,0,0
2006,Grey Ruegamer,0,1,0,0,0,0,0,0,0
2006,Pat Watkins,0,1,0,0,0,0,0,0,0
2006,Cory Withrow,0,1,0,0,0,0,0,0,1
2007,Josh Cribbs,30.7,59,1809,2,49,7,100,0,1
2007,Maurice Hicks,23.8,63,1502,0,43,4,55,0,2
2007,Ted Ginn,22.8,63,1433,0,39,2,52,0,0
2007,Glenn Holt,24.3,59,1432,1,37,3,100,1,3
2007,Steve Breaston,22.4,62,1391,0,38,2,59,0,0
2007,Rock Cartwright,25.8,52,1339,0,42,2,80,0,0
2007,Chris Carr,22.5,59,1327,0,40,2,43,0,0
2007,Jerious Norwood,25.3,52,1317,0,37,4,76,0,0
2007,Leon Washington,27.5,47,1291,3,35,5,98,0,2
2007,Yamon Figurs,24.7,46,1138,1,25,4,94,0,2
2007,Terrence McGee,24,45,1082,1,25,4,103,0,0
2007,Aveion Cason,24.8,42,1041,0,27,2,74,0,1
2007,Darren Sproles,27.2,37,1008,1,27,5,89,0,0
2007,Andre Davis,30.2,32,968,3,22,4,104,0,0
2007,Devin Hester,21.7,43,934,2,20,2,97,0,2
2007,Ahmad Bradshaw,24.2,38,921,0,26,1,68,0,2
2007,Ellis Hobbs,26,35,911,1,24,3,108,0,1
2007,Allen Rossum,23.3,38,885,1,26,1,98,0,0
2007,Pierre Thomas,24,36,865,0,31,1,64,0,0
2007,Maurice Jones-Drew,26.2,31,811,1,18,4,100,0,0
2007,Correll Buckhalter,21.6,37,798,0,23,0,35,0,1
2007,Eddie Drummond,21.2,37,785,0,22,0,39,0,0
2007,Dante Hall,25.1,29,729,0,18,1,84,0,0
2007,T.J. Rushing,23,31,714,0,20,1,47,0,1
2007,J.R. Reed,22.6,31,701,0,23,0,34,0,0
2007,Tramon Williams,22.8,30,684,0,19,2,65,0,0
2007,Miles Austin,25.5,24,612,0,18,1,60,0,0
2007,Ryne Robinson,23,26,598,0,16,2,60,0,0
2007,Koren Robinson,23.8,25,596,0,15,3,67,0,0
2007,Nate Burleson,21.8,27,590,1,12,2,91,0,0
2007,Aundrae Allison,28.7,20,574,1,11,3,104,0,1
2007,Dexter Wynn,23.8,22,523,0,16,0,39,0,0
2007,Derek Stanley,25.4,20,509,0,17,2,49,0,1
2007,Brandon Williams,23.1,22,508,0,17,0,37,0,0
2007,Domenik Hixon,24.8,20,495,1,15,1,74,0,1
2007,Andre Hall,25,19,475,0,15,0,34,0,0
2007,Tyson Thompson,23.6,20,471,0,11,2,72,0,1
2007,Micheal Spurlock,27.8,16,444,1,12,2,90,0,0
2007,Reuben Droughns,21.8,20,437,0,12,0,34,0,0
2007,Adam Jennings,25.2,17,428,0,15,1,61,0,0
2007,Michael Griffin,23.4,18,422,0,12,1,48,0,1
2007,Adrian Peterson,25.8,16,412,0,10,2,53,0,0
2007,Chris Barclay,21.2,19,402,0,10,0,37,0,0
2007,Troy Williamson,22.8,17,387,0,11,1,56,0,0
2007,Josh Wilson,27.5,14,385,1,9,2,89,0,1
2007,Glenn Martinez,22,15,330,0,9,0,35,0,1
2007,Jerome Mathis,29.1,11,320,1,7,1,84,0,0
2007,Lance Moore,18.7,17,318,0,8,0,32,0,0
2007,Craphonso Thorpe,21.2,15,318,0,10,1,40,0,0
2007,Dominic Rhodes,19.5,16,312,0,9,0,31,0,0
2007,Mark Jones,28.6,10,286,0,9,0,36,0,0
2007,Chris Henry,20.9,13,272,0,5,2,46,0,0
2007,J.J. Arrington,22.8,11,251,0,6,1,56,0,0
2007,Benny Sapp,16.7,15,251,0,5,0,32,0,0
2007,DeAngelo Williams,17.8,13,231,0,3,0,29,0,0
2007,Brian Calhoun,22.1,10,221,0,7,0,33,0,0
2007,Jeff Webb,20.4,10,204,0,7,0,28,0,1
2007,Brad Smith,20.3,9,183,0,6,0,27,0,0
2007,Wes Welker,25.1,7,176,0,5,0,33,0,0
2007,Nick Goings,19.3,9,174,0,5,0,29,0,1
2007,Michael Clayton,21.5,8,172,0,6,0,26,0,0
2007,Troy Walters,21.5,8,172,0,4,0,39,0,0
2007,Rashied Davis,14,12,168,0,3,0,34,0,0
2007,Willie Andrews,37.2,4,149,1,3,1,77,0,0
2007,Cory Ross,16.4,9,148,0,3,0,25,0,1
2007,Tab Perry,20.7,7,145,0,6,0,26,0,1
2007,B.J. Sams,28,5,140,0,4,1,47,0,0
2007,Michael Turner,23.2,6,139,0,5,0,28,0,0
